trial,original_ns,tco_ns,method2_ns,iterative_ns
987,922827,864027,893132,665341
988,725872,765158,593330,492917
989,716501,865805,619655,526357
990,820087,855560,602904,645072
991,726521,761175,617302,539572
992,782708,791664,573809,513960
993,720026,737107,565578,481512
994,752911,817715,598857,498295
995,745222,815200,586440,503843
996,652914,689962,593980,478487
997,743305,771675,602392,522618
998,671933,700569,570306,473535
999,728875,689622,569496,516655
