trial,original_ns,tco_ns,method2_ns,iterative_ns
774,4600040,4506295,3929639,3146363
775,5161061,5071876,4099453,3536813
776,4880773,4766651,3944231,3157235
777,5287555,5190473,4169714,3397010
778,4882548,4775196,3956159,3209015
779,4943582,4843369,3882166,3170520
780,4881253,4777476,3980532,3241596
781,4844785,4770095,3975263,3206448
782,4558388,4449822,3902830,3089986
783,4977782,4879717,3886894,3167783
784,4834356,4693354,3845781,3099022
785,4711966,4598505,3785960,3061678
786,4913209,4819044,3889114,3131495
787,5015499,4915333,4003848,3239448
788,4796039,4692754,3903442,3135682
789,4956494,4859784,3900862,3209400
790,4629705,4514767,3850377,3062530
791,4814975,4713599,3942970,3192912
792,4597520,4473799,3922547,3127439
793,5023743,4919917,3981143,3194412
794,5287915,5189021,3920627,3234456
795,4793075,4737023,3874245,3129958
796,4756931,4648101,3901966,3110243
797,4712566,4596428,4030236,3169931
798,4957454,4793795,4011744,3210672
799,5459494,5367476,4177779,3440991
800,5095660,4980903,3951971,3249625
801,4609856,4506031,3911386,3162131
802,4872913,4767023,3888814,3162276
803,4901917,4814531,4073581,3266389
804,4568972,4440378,3771236,3025041
805,4616025,4489999,3915587,3111982
806,4929733,4830420,3972048,3161627
807,4614837,4516867,3861598,3079342
808,4762079,4725226,3858262,3110770
809,4838184,4730255,3975671,3201480
810,4715579,4608800,3956231,3166331
811,4656513,4534868,3759164,3032085
812,4825908,4724566,3962195,3206220
813,5073556,4962662,3854841,3142991
814,4959122,4852105,3921082,3134591
815,5173277,4625253,3838942,3045777
816,4798307,4688482,3916246,3128915
817,4607096,4499192,3737156,3016425
818,4662826,4574144,3952835,3159479
819,4753246,4649950,3891514,3125051
820,4659117,4557548,3812925,3070090
821,4732391,4630365,3994835,3167699
822,4572980,4473955,3817856,2990805
823,5156417,5050059,3954071,3242184
824,5387252,5291383,4039404,3345865
825,5191950,5070952,3886810,3356582
826,5609616,5223006,3874630,3112091
827,5201898,5002106,3958391,3221928
828,4795272,4695034,3971663,3161927
829,4794011,4541540,3966263,3185100
830,4693606,4584104,3868810,3103630
831,4697518,4619397,3989135,3211764
832,4992099,4871424,3996588,3226884
833,4821636,4719346,3856438,3115018
834,4997198,4921850,4020960,3263436
835,4802376,4679866,4007460,3170375
836,4729690,4630209,3903659,3115367
837,4731923,4608669,3816153,3085846
838,4685674,4591353,3784473,3059205
839,4775795,4661517,3925283,3148703
840,4920025,4825140,4046244,3237516
841,4972346,4871904,3875578,3165887
842,4697518,4565504,3892810,3075646
843,4567664,4437186,3794516,3011961
844,4696690,4593632,3870346,3104110
845,4742171,4618677,3907678,3139583
846,5103988,5009499,3955643,3242965
847,4767851,4654533,3827385,3104063
848,4519471,4403609,3805893,3047818
849,5377233,5291683,4185506,3452775
850,4795200,4696438,3872182,3104110
851,4557836,4493503,3844377,3077470
852,4713646,4603676,3846118,3086410
853,4719082,4586624,4064892,3080074
854,5080119,4972562,4080877,3307538
855,4884637,4783487,3938183,3140891
856,4945633,4843092,3974952,3203315
857,4749491,4638633,3903298,3141923
858,4867981,4760507,3869518,3107818
859,4865365,4760627,3845613,3119183
860,5022927,4897921,3958307,3203952
861,4815540,4708498,3878158,3155447
862,4687690,4587152,4069201,3090466
863,4716502,4593273,3750536,3048322
864,4872372,4768572,3978023,3224280
865,5139064,5064172,3970967,3271572
866,4860468,4746347,3840669,3115510
867,4786656,4648953,3941783,3080530
868,4658061,4515535,3851470,3066262
869,4792488,4688434,3829737,3112630
870,4869649,4769783,3990395,3215664
871,5385512,5279467,4095685,3343202
872,4869877,4760447,3926819,3180995
873,4775747,4671982,3880245,3122267
874,4753811,4653765,3850293,3103343
875,4735078,4627353,3863542,3113842
876,4911265,4824156,4065385,3310537
877,4971890,4871185,3933275,3203099
878,5056071,4953890,4088425,3334921
879,5289247,5518762,4344472,3595589
880,5054055,4953470,3913198,3205020
881,5185073,5090692,4087981,3311797
882,5353232,5274126,4071997,3336182
883,5075691,4967066,3872530,3175859
884,4920566,4814351,3990552,3207252
885,4821252,4699750,3847869,3121427
886,4673133,4556600,3907162,3107050
887,4894717,4802232,3866385,3146951
888,4825632,4730099,3963431,3214404
889,5307859,5209001,4056985,3328597
890,4873957,4774715,3930071,3173603
891,5230650,5127760,3972503,3252721
892,4947878,4518152,3937810,3149735
893,4954754,4855476,3947459,3280849
894,4831152,4730902,3899794,3172655
895,4940101,4824156,4038864,3262129
896,4620789,4492963,3910150,3107098
897,5099920,5001591,3878986,3147839
898,4619313,4524715,3838761,3050206
899,5188637,5089972,4011576,3270757
900,4823832,4732163,4032097,3209916
901,4769567,4684390,3910294,3167364
902,4814699,4703914,3795897,3047889
903,4577456,4494439,3791685,3033897
904,5174009,5024967,4030848,3309001
905,4920398,4813223,3896530,3111958
906,4666546,4540628,3837969,3062830
907,4695886,4586048,3840333,3074914
908,4924838,4824359,3970607,3214224
909,5058028,4974122,4025532,3294649
910,5460201,5359028,4076317,3377210
911,4725983,4629753,3852069,3128447
912,5005767,4884565,3943223,3223668
913,5245890,5149193,4150790,3376898
914,5412657,5366120,4210287,3459796
915,5071588,4957106,3941003,3216719
916,4821131,4717175,3850917,3177011
917,4657246,4526671,3872230,3062458
918,4575117,4478862,3846094,3036790
919,4967258,4862136,3937043,3203136
920,4701574,4580264,3750224,3023685
921,4663918,4547372,3820352,3075142
922,4732499,4625636,3864382,3086002
923,4790352,4679242,4116829,3259356
924,4871628,4771979,3923039,3167951
925,4775783,4679746,3896338,3150359
926,4500079,4379345,3784341,3010341
927,4794240,4684582,3814965,3062578
928,4905145,4755887,3827829,3103738
929,4899913,4793795,3877174,3099454
930,5146816,5048272,4044660,3318769
931,4761587,4653081,3928211,3130090
932,4706807,4606713,3890998,3178763
933,5045535,4938566,3859762,3152579
934,4708678,4605416,3800217,3063309
935,4682074,4567412,3828453,3029350
936,4970523,4872829,4027092,3277201
937,4769915,4686466,3897274,3110051
938,4805507,4700266,3910210,3141347
939,4810163,4775579,4002492,3220128
940,4887481,4784543,3964127,3146470
941,4621773,4530092,3868317,3086770
942,4871808,4764815,3887362,3114238
943,5027415,4915153,3915070,3173351
944,4763039,4637877,3885598,3078274
945,5042223,4953026,4044204,3283165
946,4720126,4589649,3798980,3059889
947,5041143,4956650,3959915,3193416
948,4547371,4440150,3834237,3054754
949,4938026,4837968,3932002,3171636
950,4673134,4566584,3911614,3146819
951,5007519,4910341,3949307,3186839
952,4541696,4440546,3867357,3045106
953,4789416,4687486,3881949,3148859
954,4769579,4667350,3984095,3150371
955,4847844,4738235,3920854,3202056
956,4834968,4719166,3969407,3162191
957,4642557,4576725,3742231,3000465
958,5333923,5232474,3980676,3280561
959,5189454,5087368,4042057,3297253
960,4929409,4850953,3870501,3167628
961,4728970,4631757,3838533,3062914
962,5145329,5066487,4116061,3401379
963,5060944,4951358,4088125,3341870
964,4931845,4836192,4034076,3273589
965,5096788,4974146,3882538,3186035
966,4703350,4591485,3847965,3123467
967,5041851,4956242,4023576,3262885
968,4876992,4871713,3950111,3226632
969,4888489,4799064,3940390,3207684
970,4784387,4675954,3870238,3144899
971,4951274,4821551,3946619,3153671
972,4800180,4701814,3962027,3188028
973,4771331,4664458,3843345,3087550
974,5208558,5060559,3945107,3242856
975,5010159,4903477,3995507,3209760
976,4758419,4638321,3846346,3119434
977,5031567,4921226,3888478,3187499
978,4750439,4645329,3845482,3075081
979,4733710,4609989,3778076,3026241
980,4972538,4896937,3996959,3260065
981,5023623,4929626,3984720,3293857
982,4731491,4588868,3794337,3078718
983,5046243,4923794,4100065,3302149
984,4829172,4724806,3922786,3145643
985,4816140,4705918,3931463,3170303
986,4972622,4851828,3900251,3201468
987,4839588,4740371,3909550,3163511
988,4710022,4619973,4082017,3286477
989,4783259,4670590,3809181,3060034
990,5196125,5098228,3890146,3205164
991,5231490,5147044,4070977,3351326
992,4651701,4530272,3858237,3059050
993,4749022,4652194,4022124,3193919
994,4932962,4815984,3931030,3217632
995,4622361,4504531,3844365,3066706
996,4841904,4740850,3852322,3136270
997,4864945,4766027,3988355,3178931
998,4840272,4762067,4157774,3406323
999,5052363,4911517,4008335,3285637
