trial,original_ns,tco_ns,method2_ns,iterative_ns
774,4142147,5014004,3888438,2945848
775,3971723,4395022,3811300,3597124
776,4064070,4718055,4361114,3814321
777,4164231,5453554,3849582,3058457
778,3624677,4155325,4011673,3439514
779,3443056,6122279,3745255,2748966
780,4277204,4379031,4031361,2961943
781,4503931,4357051,3549519,2901107
782,3750985,4018235,4934002,3291330
783,4372573,4944158,3623011,3188306
784,6364997,4706492,3980265,5026818
785,3508264,4499813,4337619,2889228
786,4428403,4779355,4034951,3107154
787,4099953,4579451,4627422,2839695
788,3915467,4503511,3906248,2905896
789,3972396,4227302,3683583,3106320
790,4110370,3945364,3500659,2798444
791,3722490,4195947,4225896,3100331
792,4057452,4268658,4631536,3419927
793,4074171,4070368,4332983,3258775
794,4739353,4507156,4295274,3058402
795,4518563,4577159,3845985,2990327
796,4044431,4583774,4089796,3162885
797,4326837,4384132,3986616,3105643
798,5923879,4794877,4053285,6820477
799,8325901,9681163,4722270,3656447
800,5341096,6093001,3475293,3027827
801,3822547,4619974,3937082,2552705
802,4433977,5323387,3875986,2820111
803,3904842,5795333,6385147,2616249
804,3492169,4395277,3750512,2555934
805,4268814,4612109,3745043,3072569
806,3513784,3723168,3287682,2618333
807,3887289,4098703,3272056,2595310
808,3325548,3525608,3306485,2585623
809,3539150,3741033,3332475,2584790
810,3518628,3845099,5620065,2706513
811,3819526,4258397,3681135,3033453
812,3366434,3498784,3274556,2809642
813,4233552,4359546,3522379,2885374
814,3603111,3830932,3243096,2576612
815,3734001,4099068,3241534,2600831
816,3539045,3810619,3374769,2651147
817,3466179,3552744,3291637,2466709
818,3562533,3757020,3304606,2583641
819,3478727,3620765,3263615,2503274
820,4004009,4193130,3438570,2725261
821,3798532,4034582,3364400,2739273
822,3563366,3716028,3215332,2506294
823,4065573,4470484,3477894,2832869
824,4020780,4399076,3629306,2885736
825,3487582,3608004,3157621,2423323
826,3602274,3687277,3321743,2512909
827,3808271,4077188,3393880,2706667
828,3588523,3828273,3416798,2678957
829,3376692,3575294,3186841,2506398
830,3694674,3846450,3276428,2565984
831,3671548,3821188,3393359,2650519
832,3347108,3513104,3251792,2526087
833,3582690,3871503,3381328,2687811
834,3476072,3720143,3358567,2749116
835,3419142,3547845,3214134,2462334
836,3533365,3691184,3273407,2566662
837,3693215,3836033,3311950,2557078
838,3515916,3667798,3256636,2535670
839,4177192,4570645,3666131,3005324
840,3791136,4221517,3603681,2900215
841,3535241,3709778,3200175,2511503
842,3564095,3690194,3287835,2534733
843,3892442,4467099,3467477,2779169
844,3491801,3641442,3158663,2492908
845,3767072,3956767,3348670,2662706
846,3687954,3822595,3292991,2590881
847,3497165,3793323,3468935,3727019
848,3458102,3745665,3275960,3112307
849,3563939,3745873,3311430,2565098
850,3881295,4077136,3307263,2621976
851,4112502,4283602,3485863,2781930
852,3515864,3792958,3299138,2619528
853,3293512,3490551,3169341,2493221
854,3532272,3645609,3301273,2611974
855,3433358,3598990,3207881,2500875
856,3846915,4200678,3541122,2863025
857,3699931,3912646,3395075,2642130
858,3408201,3589978,3331427,2631713
859,3601073,3768735,3285123,2617390
860,3611959,3838321,3291373,2594107
861,3647116,3815716,3298301,2600983
862,3779517,3984941,3295072,2640933
863,3499975,3827747,3635189,2829793
864,3546487,3676076,3251268,2558013
865,3632272,3877489,3330073,2642703
866,3805820,4093123,3418618,2705050
867,3667534,3815873,3197568,2517334
868,3583155,3816550,3295645,2719946
869,3414243,3599354,3356481,2579784
870,3988119,4384175,3641908,2875004
871,3642116,3816601,3285905,2613327
872,3598364,3749985,3360960,2586972
873,3746755,4027339,3363251,2673746
874,3644720,3923273,3542060,2838909
875,3452370,3582374,3238298,2506188
876,3734151,4094581,3510497,2849950
877,3742485,3938116,3180224,2532803
878,3602792,3736963,3214340,2484416
879,3619615,3632271,3200120,2511969
880,3498516,3672221,3318926,2616817
881,3740505,4062288,3520340,2794063
882,3416639,3563467,3262206,2508167
883,3632376,3764360,3232101,2526345
884,3985149,4550014,3777016,3074491
885,5008886,4315006,3473099,2845003
886,4428343,4806847,3636959,2964486
887,3304395,3533258,3345543,2591660
888,4223336,4498189,3786966,2937454
889,4130259,4130676,3258768,2649839
890,3537268,3721389,3223454,2519834
891,3546695,3713473,3380492,2637703
892,3563048,3850818,3686177,2795832
893,3500649,3626070,3187461,2560511
894,3632113,3904466,3356112,2658327
895,3490024,3625081,3226785,2512540
896,3518202,3722115,3203659,2508269
897,3642165,3790869,3361269,2658379
898,3516431,3765867,3408979,2666348
899,3567943,3612632,3304496,2520665
900,3840245,4038794,3436688,3067769
901,3670083,3908633,3366426,2617543
902,3253973,3369082,3161210,2442538
903,3834672,4065149,3474815,2705099
904,3909466,4120568,3369811,2679838
905,3746023,4085566,3549662,2871251
906,3657478,3827953,3435751,2711662
907,3921030,4241822,3442991,2754268
908,3565287,3715918,3244493,2549624
909,3703729,3858891,3270328,2586188
910,3582059,3766336,3231733,2553740
911,3799619,3952957,3373405,2620513
912,4549542,4334013,3425126,2792342
913,3764670,3945509,3325799,2644211
914,3713886,3851964,3207514,2541395
915,4048013,4357347,3387416,2723173
916,3949155,3714668,3226004,2597231
917,3524035,3786128,3305746,2532072
918,3443095,3658207,3251473,2558479
919,3445022,3692167,3407625,2638431
920,3384447,3546120,3210951,2479570
921,3943582,4203227,3518150,2765101
922,4918201,3865611,3291058,2544833
923,3476169,3586017,3295538,2487331
924,3753888,3978948,3443772,2699578
925,3862954,4102234,3484711,2819947
926,3932071,4271615,3637008,3002454
927,4087702,4121244,3467991,2767029
928,3549297,3690240,3249963,2578115
929,3706383,3865191,3280221,2559258
930,3509501,3635078,3208552,2521393
931,3321526,3503095,3320848,2548373
932,3606327,3779927,3285899,2533737
933,3670183,3865451,3239907,2570926
934,3757947,4063896,3353089,2663429
935,3610702,3757739,3240793,2543216
936,3690653,4093272,3332776,2665981
937,4076813,4435471,3516688,2855779
938,3439133,3536377,3253293,2473943
939,3675444,3555492,3255533,2467119
940,3751332,3978319,3481895,2725410
941,3759979,3926911,3411893,2677961
942,4155253,4406199,3360485,2705774
943,3823210,4062229,3371319,2640459
944,3473614,3603566,3191312,2467120
945,3685079,3842481,3328401,2553216
946,3636640,3845919,3248033,2580614
947,3578826,3891962,3445176,2777026
948,3612525,3801699,3229438,2522799
949,3800136,4079521,3306890,2652751
950,3623203,3808054,3294753,2624261
951,3557887,3711279,3257773,2537539
952,3631171,3998841,3475541,2792861
953,3532001,3749978,3398403,2593843
954,3480958,3743884,3328192,2765724
955,3896494,4066969,3304494,2626917
956,3878108,4041655,3402987,2716816
957,3576847,3742842,3354287,2569884
958,4482921,4949240,3663673,2986930
959,6724876,4541204,3615599,2876041
960,3524605,3712320,3267513,2577124
961,3580180,4103793,3217407,2606604
962,3503355,3718466,3303764,2648532
963,3565492,3675288,3240272,2541966
964,3664975,3809876,3355589,2638011
965,3493302,3737477,3402205,2670720
966,3407413,3534082,3111984,2421544
967,4002796,4335360,3483507,2809213
968,3651013,3879147,3245270,2555871
969,3597209,3867687,3363815,2635561
970,3645856,3876334,3386420,2682125
971,3849041,4073892,3289333,2638478
972,3752006,3968941,3598771,2791712
973,3628304,3923418,3322408,2627123
974,3561271,3814091,3432880,2691188
975,3543197,3688931,3170268,2484827
976,3649398,3826540,3284542,2582435
977,3619398,3792268,3215164,2557381
978,3585750,3894615,3444495,2732908
979,3814925,4205199,3458194,2829109
980,3584865,3724714,3290740,2603633
981,3601949,3767215,3243916,2570559
982,3750287,4151135,3677889,2972551
983,3854666,4042277,3360742,2626446
984,3657211,3808883,3294490,2532015
985,3657368,3925762,3341106,2669885
986,3683410,3934408,3312147,2616289
987,3557572,3747527,3311262,2575247
988,4066600,4361715,3347878,2707022
989,3637107,3861073,3371316,2638009
990,3596220,3839614,3348711,2649885
991,3427672,3589813,3258448,2497587
992,3631690,3708828,3271260,2504566
993,3484861,3718307,3354961,2689261
994,3648461,3902637,3382514,2700355
995,3342409,3492102,3186517,2455919
996,3894876,4936423,3525279,2748950
997,3804612,3984149,3250113,2578632
998,3603459,4003630,3492154,2840360
999,3545228,3660701,3192976,2504671
