variant,pattern,n,max_run_len,iter,comparisons,time_ns
vanilla,random_mixed_runs,50000,64,1,619630,1047106
vanilla,random_mixed_runs,50000,64,2,619663,1027511
vanilla,random_mixed_runs,50000,64,3,621883,1053894
vanilla,random_mixed_runs,50000,64,4,621127,1067285
vanilla,random_mixed_runs,50000,64,5,617572,1092225
vanilla,random_mixed_runs,50000,64,6,619525,1173362
vanilla,random_mixed_runs,50000,64,7,619296,1066206
vanilla,random_mixed_runs,50000,64,8,621826,1087795
vanilla,random_mixed_runs,50000,64,9,620510,1112692
vanilla,random_mixed_runs,50000,64,10,621586,1095686
vanilla,random_mixed_runs,50000,64,11,619548,985687
vanilla,random_mixed_runs,50000,64,12,621984,1005491
vanilla,random_mixed_runs,50000,64,13,620865,1032757
vanilla,random_mixed_runs,50000,64,14,621424,1054269
vanilla,random_mixed_runs,50000,64,15,620683,1007529
vanilla,random_mixed_runs,50000,64,16,621814,1119139
vanilla,random_mixed_runs,50000,64,17,622101,1066249
vanilla,random_mixed_runs,50000,64,18,621882,1081138
vanilla,random_mixed_runs,50000,64,19,621961,1097207
vanilla,random_mixed_runs,50000,64,20,618990,1055890
vanilla,random_mixed_runs,50000,64,21,621793,1020490
vanilla,random_mixed_runs,50000,64,22,620610,1173251
vanilla,random_mixed_runs,50000,64,23,621324,1328954
vanilla,random_mixed_runs,50000,64,24,621096,1323874
vanilla,random_mixed_runs,50000,64,25,621728,1415961
vanilla,random_mixed_runs,50000,64,26,619622,1388798
vanilla,random_mixed_runs,50000,64,27,622702,1277586
vanilla,random_mixed_runs,50000,64,28,619505,1419570
vanilla,random_mixed_runs,50000,64,29,621497,1364970
runs,random_mixed_runs,50000,64,0,516732,1003871
runs,random_mixed_runs,50000,64,1,514736,1010792
runs,random_mixed_runs,50000,64,2,512220,918701
runs,random_mixed_runs,50000,64,3,517465,1125140
runs,random_mixed_runs,50000,64,4,515869,991919
runs,random_mixed_runs,50000,64,5,511069,977719
runs,random_mixed_runs,50000,64,6,512415,834535
runs,random_mixed_runs,50000,64,7,511976,906732
runs,random_mixed_runs,50000,64,8,519363,1023885
runs,random_mixed_runs,50000,64,9,517983,967855
runs,random_mixed_runs,50000,64,10,513291,990227
runs,random_mixed_runs,50000,64,11,514071,852179
runs,random_mixed_runs,50000,64,12,516788,1000334
runs,random_mixed_runs,50000,64,13,516902,903955
runs,random_mixed_runs,50000,64,14,515463,820219
runs,random_mixed_runs,50000,64,15,512794,819811
runs,random_mixed_runs,50000,64,16,519212,845865
runs,random_mixed_runs,50000,64,17,519263,815326
runs,random_mixed_runs,50000,64,18,516197,811270
runs,random_mixed_runs,50000,64,19,515795,773810
runs,random_mixed_runs,50000,64,20,511545,840310
runs,random_mixed_runs,50000,64,21,517303,783343
runs,random_mixed_runs,50000,64,22,517331,808647
runs,random_mixed_runs,50000,64,23,515980,818852
runs,random_mixed_runs,50000,64,24,514415,817408
runs,random_mixed_runs,50000,64,25,512690,816416
runs,random_mixed_runs,50000,64,26,516352,1004995
runs,random_mixed_runs,50000,64,27,517961,946232
runs,random_mixed_runs,50000,64,28,515964,982975
runs,random_mixed_runs,50000,64,29,518041,1034157
vanilla,full_random,100000,64,0,1542289,10692646
vanilla,full_random,100000,64,1,1542237,9340999
vanilla,full_random,100000,64,2,1542498,8126696
vanilla,full_random,100000,64,3,1542522,8646848
vanilla,full_random,100000,64,4,1542686,8179001
vanilla,full_random,100000,64,5,1542328,8656668
vanilla,full_random,100000,64,6,1542196,9687727
vanilla,full_random,100000,64,7,1542370,8800214
vanilla,full_random,100000,64,8,1542254,8171947
vanilla,full_random,100000,64,9,1542159,8139094
vanilla,full_random,100000,64,10,1542489,8152914
vanilla,full_random,100000,64,11,1542259,8209175
vanilla,full_random,100000,64,12,1542373,9983837
vanilla,full_random,100000,64,13,1542610,9425817
vanilla,full_random,100000,64,14,1542933,8258571
vanilla,full_random,100000,64,15,1542337,8507941
vanilla,full_random,100000,64,16,1542503,9489825
vanilla,full_random,100000,64,17,1542433,8706074
vanilla,full_random,100000,64,18,1542355,8110704
vanilla,full_random,100000,64,19,1542299,8701865
vanilla,full_random,100000,64,20,1542686,12590685
vanilla,full_random,100000,64,21,1542699,8837994
vanilla,full_random,100000,64,22,1542637,8208404
vanilla,full_random,100000,64,23,1542731,8287105
vanilla,full_random,100000,64,24,1542649,8397490
vanilla,full_random,100000,64,25,1542428,8296428
vanilla,full_random,100000,64,26,1542493,10326868
vanilla,full_random,100000,64,27,1542462,8749574
vanilla,full_random,100000,64,28,1542540,8320994
vanilla,full_random,100000,64,29,1542533,8060845
runs,full_random,100000,64,0,1618216,8234193
runs,full_random,100000,64,1,1617445,8710516
runs,full_random,100000,64,2,1617959,9568449
runs,full_random,100000,64,3,1618433,9056991
runs,full_random,100000,64,4,1618009,8164684
runs,full_random,100000,64,5,1617695,8126772
runs,full_random,100000,64,6,1617401,8125748
runs,full_random,100000,64,7,1618064,8132713
runs,full_random,100000,64,8,1617915,11560641
runs,full_random,100000,64,9,1617848,8698172
runs,full_random,100000,64,10,1618094,8317544
runs,full_random,100000,64,11,1617852,9044394
runs,full_random,100000,64,12,1618426,9072299
runs,full_random,100000,64,13,1618076,8757994
runs,full_random,100000,64,14,1618878,8291182
runs,full_random,100000,64,15,1617447,8631524
runs,full_random,100000,64,16,1618071,9449219
runs,full_random,100000,64,17,1617792,8680318
runs,full_random,100000,64,18,1618017,8139105
runs,full_random,100000,64,19,1617520,8096884
runs,full_random,100000,64,20,1618353,8730541
runs,full_random,100000,64,21,1618531,10776812
runs,full_random,100000,64,22,1618098,9129806
runs,full_random,100000,64,23,1618552,8234028
runs,full_random,100000,64,24,1618211,9147329
runs,full_random,100000,64,25,1617993,9374778
runs,full_random,100000,64,26,1618095,8897794
runs,full_random,100000,64,27,1618587,8116721
runs,full_random,100000,64,28,1618156,8090613
runs,full_random,100000,64,29,1617659,8803400
vanilla,random_asc_runs,100000,64,0,1343281,2984634
vanilla,random_asc_runs,100000,64,1,1342248,2920702
vanilla,random_asc_runs,100000,64,2,1344270,2976845
vanilla,random_asc_runs,100000,64,3,1344716,2645532
vanilla,random_asc_runs,100000,64,4,1340164,2824327
vanilla,random_asc_runs,100000,64,5,1343056,2664421
vanilla,random_asc_runs,100000,64,6,1340260,2319237
vanilla,random_asc_runs,100000,64,7,1346540,2335558
vanilla,random_asc_runs,100000,64,8,1338198,2332781
vanilla,random_asc_runs,100000,64,9,1342001,2285270
vanilla,random_asc_runs,100000,64,10,1343365,2370792
vanilla,random_asc_runs,100000,64,11,1341223,2361722
vanilla,random_asc_runs,100000,64,12,1341083,2306232
vanilla,random_asc_runs,100000,64,13,1340889,2333079
vanilla,random_asc_runs,100000,64,14,1344438,2280399
vanilla,random_asc_runs,100000,64,15,1340920,2191582
vanilla,random_asc_runs,100000,64,16,1342832,2314277
vanilla,random_asc_runs,100000,64,17,1341493,2898583
vanilla,random_asc_runs,100000,64,18,1340249,2883033
vanilla,random_asc_runs,100000,64,19,1343451,2881809
vanilla,random_asc_runs,100000,64,20,1344856,2796055
vanilla,random_asc_runs,100000,64,21,1342864,2808608
vanilla,random_asc_runs,100000,64,22,1341070,2744587
vanilla,random_asc_runs,100000,64,23,1340593,2266171
vanilla,random_asc_runs,100000,64,24,1340354,2573417
vanilla,random_asc_runs,100000,64,25,1344988,2298158
vanilla,random_asc_runs,100000,64,26,1343388,2311290
vanilla,random_asc_runs,100000,64,27,1340890,2322973
vanilla,random_asc_runs,100000,64,28,1345487,2348750
vanilla,random_asc_runs,100000,64,29,1343613,2365226
runs,random_asc_runs,100000,64,0,1091266,1699962
runs,random_asc_runs,100000,64,1,1093069,1645695
runs,random_asc_runs,100000,64,2,1096431,1707433
runs,random_asc_runs,100000,64,3,1094690,1708955
runs,random_asc_runs,100000,64,4,1089666,1706783
runs,random_asc_runs,100000,64,5,1090849,1756068
runs,random_asc_runs,100000,64,6,1091062,1702176
runs,random_asc_runs,100000,64,7,1098593,1733146
runs,random_asc_runs,100000,64,8,1086959,1699455
runs,random_asc_runs,100000,64,9,1088426,2025784
runs,random_asc_runs,100000,64,10,1093406,2249353
runs,random_asc_runs,100000,64,11,1090327,1987453
runs,random_asc_runs,100000,64,12,1091060,2558621
runs,random_asc_runs,100000,64,13,1089274,3420301
runs,random_asc_runs,100000,64,14,1094372,2147486
runs,random_asc_runs,100000,64,15,1090397,1807195
runs,random_asc_runs,100000,64,16,1090756,2031073
runs,random_asc_runs,100000,64,17,1091612,2022455
runs,random_asc_runs,100000,64,18,1091452,1938861
runs,random_asc_runs,100000,64,19,1094339,1806181
runs,random_asc_runs,100000,64,20,1094744,1618474
runs,random_asc_runs,100000,64,21,1094209,1731029
runs,random_asc_runs,100000,64,22,1091468,1635049
runs,random_asc_runs,100000,64,23,1089021,1872108
runs,random_asc_runs,100000,64,24,1088963,1684786
runs,random_asc_runs,100000,64,25,1098754,1698220
runs,random_asc_runs,100000,64,26,1096042,1765437
runs,random_asc_runs,100000,64,27,1092491,2444930
runs,random_asc_runs,100000,64,28,1095131,2216742
runs,random_asc_runs,100000,64,29,1090568,2187341
vanilla,random_desc_runs,100000,64,0,1342966,4336228
vanilla,random_desc_runs,100000,64,1,1344652,2816466
vanilla,random_desc_runs,100000,64,2,1342787,2672070
vanilla,random_desc_runs,100000,64,3,1342800,2298826
vanilla,random_desc_runs,100000,64,4,1337991,2714633
vanilla,random_desc_runs,100000,64,5,1341919,2442538
vanilla,random_desc_runs,100000,64,6,1343143,2264451
vanilla,random_desc_runs,100000,64,7,1340423,2232580
vanilla,random_desc_runs,100000,64,8,1343384,2335085
vanilla,random_desc_runs,100000,64,9,1339168,2213469
vanilla,random_desc_runs,100000,64,10,1341940,2282713
vanilla,random_desc_runs,100000,64,11,1343291,2397375
vanilla,random_desc_runs,100000,64,12,1343079,2128454
vanilla,random_desc_runs,100000,64,13,1343956,2208278
vanilla,random_desc_runs,100000,64,14,1341450,2193907
vanilla,random_desc_runs,100000,64,15,1346486,2550124
vanilla,random_desc_runs,100000,64,16,1342107,2798767
vanilla,random_desc_runs,100000,64,17,1342196,3043265
vanilla,random_desc_runs,100000,64,18,1340995,2859381
vanilla,random_desc_runs,100000,64,19,1340455,2955506
vanilla,random_desc_runs,100000,64,20,1339407,2986662
vanilla,random_desc_runs,100000,64,21,1341763,2458706
vanilla,random_desc_runs,100000,64,22,1341189,2657941
vanilla,random_desc_runs,100000,64,23,1342277,3048908
vanilla,random_desc_runs,100000,64,24,1343033,2150518
vanilla,random_desc_runs,100000,64,25,1343675,2302881
vanilla,random_desc_runs,100000,64,26,1342463,2198679
vanilla,random_desc_runs,100000,64,27,1343483,2150187
vanilla,random_desc_runs,100000,64,28,1341781,2293811
vanilla,random_desc_runs,100000,64,29,1343424,2443012
runs,random_desc_runs,100000,64,0,1092334,3015953
runs,random_desc_runs,100000,64,1,1097683,2208587
runs,random_desc_runs,100000,64,2,1093031,2222957
runs,random_desc_runs,100000,64,3,1093621,2413267
runs,random_desc_runs,100000,64,4,1085892,2450341
runs,random_desc_runs,100000,64,5,1092692,2124717
runs,random_desc_runs,100000,64,6,1091656,1927315
runs,random_desc_runs,100000,64,7,1087806,2177971
runs,random_desc_runs,100000,64,8,1097550,2193719
runs,random_desc_runs,100000,64,9,1088801,1962049
runs,random_desc_runs,100000,64,10,1091012,1761029
runs,random_desc_runs,100000,64,11,1093624,1815251
runs,random_desc_runs,100000,64,12,1092321,1796725
runs,random_desc_runs,100000,64,13,1093664,1804451
runs,random_desc_runs,100000,64,14,1093283,1878952
runs,random_desc_runs,100000,64,15,1097486,1991354
runs,random_desc_runs,100000,64,16,1089217,4641702
runs,random_desc_runs,100000,64,17,1092436,2235831
runs,random_desc_runs,100000,64,18,1090624,2733071
runs,random_desc_runs,100000,64,19,1087151,2138064
runs,random_desc_runs,100000,64,20,1091270,2106004
runs,random_desc_runs,100000,64,21,1090330,2111956
runs,random_desc_runs,100000,64,22,1091481,1822602
runs,random_desc_runs,100000,64,23,1094759,1875381
runs,random_desc_runs,100000,64,24,1091745,2026125
runs,random_desc_runs,100000,64,25,1094218,2127253
runs,random_desc_runs,100000,64,26,1092495,1703290
runs,random_desc_runs,100000,64,27,1090997,1794212
runs,random_desc_runs,100000,64,28,1092006,1765083
runs,random_desc_runs,100000,64,29,1093394,1823087
vanilla,random_mixed_runs,100000,64,0,1343703,2389759
vanilla,random_mixed_runs,100000,64,1,1342592,2278337
vanilla,random_mixed_runs,100000,64,2,1341652,2389528
vanilla,random_mixed_runs,100000,64,3,1342290,2378683
vanilla,random_mixed_runs,100000,64,4,1342319,5144266
vanilla,random_mixed_runs,100000,64,5,1343573,2943272
vanilla,random_mixed_runs,100000,64,6,1345295,2953743
vanilla,random_mixed_runs,100000,64,7,1344523,2973194
vanilla,random_mixed_runs,100000,64,8,1344551,3159084
vanilla,random_mixed_runs,100000,64,9,1344329,3857307
vanilla,random_mixed_runs,100000,64,10,1340632,2518302
vanilla,random_mixed_runs,100000,64,11,1342405,2793928
vanilla,random_mixed_runs,100000,64,12,1342857,2299421
vanilla,random_mixed_runs,100000,64,13,1342447,2279077
vanilla,random_mixed_runs,100000,64,14,1341924,2406908
vanilla,random_mixed_runs,100000,64,15,1342010,2366263
vanilla,random_mixed_runs,100000,64,16,1340784,2334104
vanilla,random_mixed_runs,100000,64,17,1342254,2381592
vanilla,random_mixed_runs,100000,64,18,1340113,2338523
vanilla,random_mixed_runs,100000,64,19,1345285,2307091
vanilla,random_mixed_runs,100000,64,20,1344399,2251998
vanilla,random_mixed_runs,100000,64,21,1346658,2362438
vanilla,random_mixed_runs,100000,64,22,1343236,2379576
vanilla,random_mixed_runs,100000,64,23,1347525,3148234
vanilla,random_mixed_runs,100000,64,24,1344037,3284111
vanilla,random_mixed_runs,100000,64,25,1343708,2844944
vanilla,random_mixed_runs,100000,64,26,1343794,3089966
vanilla,random_mixed_runs,100000,64,27,1346740,2713895
vanilla,random_mixed_runs,100000,64,28,1343892,2519685
vanilla,random_mixed_runs,100000,64,29,1343386,2237594
runs,random_mixed_runs,100000,64,0,1134743,2103183
runs,random_mixed_runs,100000,64,1,1133221,1943193
runs,random_mixed_runs,100000,64,2,1130861,1867887
runs,random_mixed_runs,100000,64,3,1128405,1821753
runs,random_mixed_runs,100000,64,4,1128150,1845845
runs,random_mixed_runs,100000,64,5,1133150,1815560
runs,random_mixed_runs,100000,64,6,1132782,1809157
runs,random_mixed_runs,100000,64,7,1133192,1896023
runs,random_mixed_runs,100000,64,8,1129419,2276277
runs,random_mixed_runs,100000,64,9,1129194,2108693
runs,random_mixed_runs,100000,64,10,1133367,2275572
runs,random_mixed_runs,100000,64,11,1128773,2677136
runs,random_mixed_runs,100000,64,12,1127302,3553400
runs,random_mixed_runs,100000,64,13,1136620,2240129
runs,random_mixed_runs,100000,64,14,1130041,2179569
runs,random_mixed_runs,100000,64,15,1129434,2132444
runs,random_mixed_runs,100000,64,16,1127301,2213976
runs,random_mixed_runs,100000,64,17,1136188,2364753
runs,random_mixed_runs,100000,64,18,1134594,1900156
runs,random_mixed_runs,100000,64,19,1133032,1772204
runs,random_mixed_runs,100000,64,20,1134042,1797640
runs,random_mixed_runs,100000,64,21,1136804,1718851
runs,random_mixed_runs,100000,64,22,1133346,1850474
runs,random_mixed_runs,100000,64,23,1136941,1822073
runs,random_mixed_runs,100000,64,24,1135352,1854243
runs,random_mixed_runs,100000,64,25,1135075,1803779
runs,random_mixed_runs,100000,64,26,1131924,1873850
runs,random_mixed_runs,100000,64,27,1134552,1839398
runs,random_mixed_runs,100000,64,28,1136685,1961630
runs,random_mixed_runs,100000,64,29,1135133,2335106
vanilla,full_random,1000,128,0,8726,46409
vanilla,full_random,1000,128,1,8740,45218
vanilla,full_random,1000,128,2,8691,50024
vanilla,full_random,1000,128,3,8728,45274
vanilla,full_random,1000,128,4,8682,45208
vanilla,full_random,1000,128,5,8702,45032
vanilla,full_random,1000,128,6,8738,49913
vanilla,full_random,1000,128,7,8667,45307
vanilla,full_random,1000,128,8,8692,44667
vanilla,full_random,1000,128,9,8714,45197
vanilla,full_random,1000,128,10,8700,45086
vanilla,full_random,1000,128,11,8737,44888
vanilla,full_random,1000,128,12,8705,43731
vanilla,full_random,1000,128,13,8726,44667
vanilla,full_random,1000,128,14,8716,45031
vanilla,full_random,1000,128,15,8718,44360
vanilla,full_random,1000,128,16,8719,44701
vanilla,full_random,1000,128,17,8716,44327
vanilla,full_random,1000,128,18,8731,44249
vanilla,full_random,1000,128,19,8724,44789
vanilla,full_random,1000,128,20,8701,44425
vanilla,full_random,1000,128,21,8699,44612
vanilla,full_random,1000,128,22,8700,44480
vanilla,full_random,1000,128,23,8682,43477
vanilla,full_random,1000,128,24,8742,45824
vanilla,full_random,1000,128,25,8684,46475
vanilla,full_random,1000,128,26,8722,81747
vanilla,full_random,1000,128,27,8701,45902
vanilla,full_random,1000,128,28,8700,44932
vanilla,full_random,1000,128,29,8683,44084
runs,full_random,1000,128,0,9546,48128
runs,full_random,1000,128,1,9538,46729
runs,full_random,1000,128,2,9505,46431
runs,full_random,1000,128,3,9542,46564
runs,full_random,1000,128,4,9502,45946
runs,full_random,1000,128,5,9498,46155
runs,full_random,1000,128,6,9540,46133
runs,full_random,1000,128,7,9499,45957
runs,full_random,1000,128,8,9520,45913
runs,full_random,1000,128,9,9516,45638
runs,full_random,1000,128,10,9531,46243
runs,full_random,1000,128,11,9556,45660
runs,full_random,1000,128,12,9519,46112
runs,full_random,1000,128,13,9542,46365
runs,full_random,1000,128,14,9566,46056
runs,full_random,1000,128,15,9546,46442
runs,full_random,1000,128,16,9573,45450
runs,full_random,1000,128,17,9523,46288
runs,full_random,1000,128,18,9534,46960
runs,full_random,1000,128,19,9504,45241
runs,full_random,1000,128,20,9511,45835
runs,full_random,1000,128,21,9522,45351
runs,full_random,1000,128,22,9490,45076
runs,full_random,1000,128,23,9520,45373
runs,full_random,1000,128,24,9530,46266
runs,full_random,1000,128,25,9496,45616
runs,full_random,1000,128,26,9545,46354
runs,full_random,1000,128,27,9510,45747
runs,full_random,1000,128,28,9530,46365
runs,full_random,1000,128,29,9536,45957
vanilla,random_asc_runs,1000,128,0,6417,15286
vanilla,random_asc_runs,1000,128,1,6304,14680
vanilla,random_asc_runs,1000,128,2,6519,14724
vanilla,random_asc_runs,1000,128,3,6177,13975
vanilla,random_asc_runs,1000,128,4,6597,14635
vanilla,random_asc_runs,1000,128,5,5887,13655
vanilla,random_asc_runs,1000,128,6,6595,14415
vanilla,random_asc_runs,1000,128,7,6417,14658
vanilla,random_asc_runs,1000,128,8,6515,14933
vanilla,random_asc_runs,1000,128,9,6071,29294
vanilla,random_asc_runs,1000,128,10,6523,15319
vanilla,random_asc_runs,1000,128,11,6042,13964
vanilla,random_asc_runs,1000,128,12,6129,14030
vanilla,random_asc_runs,1000,128,13,6631,14977
vanilla,random_asc_runs,1000,128,14,6568,15187
vanilla,random_asc_runs,1000,128,15,6343,14471
vanilla,random_asc_runs,1000,128,16,6067,13974
vanilla,random_asc_runs,1000,128,17,6326,14492
vanilla,random_asc_runs,1000,128,18,6153,13919
vanilla,random_asc_runs,1000,128,19,6676,15022
vanilla,random_asc_runs,1000,128,20,6307,14338
vanilla,random_asc_runs,1000,128,21,6592,14746
vanilla,random_asc_runs,1000,128,22,6519,14713
vanilla,random_asc_runs,1000,128,23,5897,14206
vanilla,random_asc_runs,1000,128,24,6547,14647
vanilla,random_asc_runs,1000,128,25,6292,14128
vanilla,random_asc_runs,1000,128,26,6592,14625
vanilla,random_asc_runs,1000,128,27,6641,14801
vanilla,random_asc_runs,1000,128,28,6420,14603
vanilla,random_asc_runs,1000,128,29,6287,14305
runs,random_asc_runs,1000,128,0,3445,6469
runs,random_asc_runs,1000,128,1,2908,18306
runs,random_asc_runs,1000,128,2,3392,6414
runs,random_asc_runs,1000,128,3,3229,5786
runs,random_asc_runs,1000,128,4,3363,6403
runs,random_asc_runs,1000,128,5,3162,5919
runs,random_asc_runs,1000,128,6,3469,6017
runs,random_asc_runs,1000,128,7,3644,6921
runs,random_asc_runs,1000,128,8,3871,6987
runs,random_asc_runs,1000,128,9,3260,5929
runs,random_asc_runs,1000,128,10,3707,6723
runs,random_asc_runs,1000,128,11,3235,6006
runs,random_asc_runs,1000,128,12,3127,5786
runs,random_asc_runs,1000,128,13,3464,6546
runs,random_asc_runs,1000,128,14,3992,7450
runs,random_asc_runs,1000,128,15,3503,6382
runs,random_asc_runs,1000,128,16,3216,6006
runs,random_asc_runs,1000,128,17,3436,6293
runs,random_asc_runs,1000,128,18,3009,5565
runs,random_asc_runs,1000,128,19,3572,6579
runs,random_asc_runs,1000,128,20,3203,5797
runs,random_asc_runs,1000,128,21,3677,6789
runs,random_asc_runs,1000,128,22,3295,5830
runs,random_asc_runs,1000,128,23,2957,5499
runs,random_asc_runs,1000,128,24,3418,6282
runs,random_asc_runs,1000,128,25,3257,6128
runs,random_asc_runs,1000,128,26,3460,6338
runs,random_asc_runs,1000,128,27,3788,6811
runs,random_asc_runs,1000,128,28,3468,6238
runs,random_asc_runs,1000,128,29,3290,5962
vanilla,random_desc_runs,1000,128,0,6607,14977
vanilla,random_desc_runs,1000,128,1,6351,13963
vanilla,random_desc_runs,1000,128,2,6548,13897
vanilla,random_desc_runs,1000,128,3,6634,14449
vanilla,random_desc_runs,1000,128,4,6131,13269
vanilla,random_desc_runs,1000,128,5,6425,14096
vanilla,random_desc_runs,1000,128,6,6214,13567
vanilla,random_desc_runs,1000,128,7,6390,13500
vanilla,random_desc_runs,1000,128,8,6050,12685
vanilla,random_desc_runs,1000,128,9,6313,13512
vanilla,random_desc_runs,1000,128,10,6033,13423
vanilla,random_desc_runs,1000,128,11,6167,13104
vanilla,random_desc_runs,1000,128,12,6343,13710
vanilla,random_desc_runs,1000,128,13,6284,13721
vanilla,random_desc_runs,1000,128,14,6143,13589
vanilla,random_desc_runs,1000,128,15,6552,14261
vanilla,random_desc_runs,1000,128,16,6049,13181
vanilla,random_desc_runs,1000,128,17,6531,14162
vanilla,random_desc_runs,1000,128,18,6412,13500
vanilla,random_desc_runs,1000,128,19,6346,13556
vanilla,random_desc_runs,1000,128,20,6144,12795
vanilla,random_desc_runs,1000,128,21,6527,13953
vanilla,random_desc_runs,1000,128,22,6404,13610
vanilla,random_desc_runs,1000,128,23,6192,13226
vanilla,random_desc_runs,1000,128,24,6032,13004
vanilla,random_desc_runs,1000,128,25,6657,13853
vanilla,random_desc_runs,1000,128,26,6224,13214
vanilla,random_desc_runs,1000,128,27,6417,13721
vanilla,random_desc_runs,1000,128,28,6269,13258
vanilla,random_desc_runs,1000,128,29,6424,13710
runs,random_desc_runs,1000,128,0,3511,7318
runs,random_desc_runs,1000,128,1,3613,7560
runs,random_desc_runs,1000,128,2,3418,7362
runs,random_desc_runs,1000,128,3,4001,8188
runs,random_desc_runs,1000,128,4,3619,7516
runs,random_desc_runs,1000,128,5,3647,7825
runs,random_desc_runs,1000,128,6,3374,7065
runs,random_desc_runs,1000,128,7,3685,7714
runs,random_desc_runs,1000,128,8,3155,6734
runs,random_desc_runs,1000,128,9,3988,8200
runs,random_desc_runs,1000,128,10,3347,7329
runs,random_desc_runs,1000,128,11,3313,7032
runs,random_desc_runs,1000,128,12,3397,7274
runs,random_desc_runs,1000,128,13,3678,7858
runs,random_desc_runs,1000,128,14,3452,7318
runs,random_desc_runs,1000,128,15,3956,8255
runs,random_desc_runs,1000,128,16,3296,7053
runs,random_desc_runs,1000,128,17,3333,6910
runs,random_desc_runs,1000,128,18,3270,6921
runs,random_desc_runs,1000,128,19,3539,7472
runs,random_desc_runs,1000,128,20,3148,6491
runs,random_desc_runs,1000,128,21,3748,7605
runs,random_desc_runs,1000,128,22,3571,7263
runs,random_desc_runs,1000,128,23,3165,6766
runs,random_desc_runs,1000,128,24,3267,7109
runs,random_desc_runs,1000,128,25,3464,7263
runs,random_desc_runs,1000,128,26,3237,6822
runs,random_desc_runs,1000,128,27,3478,7406
runs,random_desc_runs,1000,128,28,3131,6535
runs,random_desc_runs,1000,128,29,3650,7869
vanilla,random_mixed_runs,1000,128,0,6635,15418
vanilla,random_mixed_runs,1000,128,1,6451,15076
vanilla,random_mixed_runs,1000,128,2,6175,13985
vanilla,random_mixed_runs,1000,128,3,6107,13941
vanilla,random_mixed_runs,1000,128,4,6267,14317
vanilla,random_mixed_runs,1000,128,5,6288,14316
vanilla,random_mixed_runs,1000,128,6,6316,16267
vanilla,random_mixed_runs,1000,128,7,6125,15220
vanilla,random_mixed_runs,1000,128,8,6413,15385
vanilla,random_mixed_runs,1000,128,9,6142,14669
vanilla,random_mixed_runs,1000,128,10,5819,14074
vanilla,random_mixed_runs,1000,128,11,6535,15551
vanilla,random_mixed_runs,1000,128,12,6617,14779
vanilla,random_mixed_runs,1000,128,13,6469,15054
vanilla,random_mixed_runs,1000,128,14,6452,15286
vanilla,random_mixed_runs,1000,128,15,6158,15066
vanilla,random_mixed_runs,1000,128,16,6370,14823
vanilla,random_mixed_runs,1000,128,17,6143,14503
vanilla,random_mixed_runs,1000,128,18,6553,15297
vanilla,random_mixed_runs,1000,128,19,6328,14790
vanilla,random_mixed_runs,1000,128,20,6264,14250
vanilla,random_mixed_runs,1000,128,21,6558,15374
vanilla,random_mixed_runs,1000,128,22,6523,14823
vanilla,random_mixed_runs,1000,128,23,5982,13721
vanilla,random_mixed_runs,1000,128,24,6730,15782
vanilla,random_mixed_runs,1000,128,25,6215,14724
vanilla,random_mixed_runs,1000,128,26,6528,14922
vanilla,random_mixed_runs,1000,128,27,6308,14812
vanilla,random_mixed_runs,1000,128,28,6557,14944
vanilla,random_mixed_runs,1000,128,29,6093,14459
runs,random_mixed_runs,1000,128,0,4288,8827
runs,random_mixed_runs,1000,128,1,4453,8475
runs,random_mixed_runs,1000,128,2,3420,6481
runs,random_mixed_runs,1000,128,3,3110,5951
runs,random_mixed_runs,1000,128,4,3347,6282
runs,random_mixed_runs,1000,128,5,3654,7274
runs,random_mixed_runs,1000,128,6,3607,7219
runs,random_mixed_runs,1000,128,7,3497,6866
runs,random_mixed_runs,1000,128,8,3936,7196
runs,random_mixed_runs,1000,128,9,3534,7009
runs,random_mixed_runs,1000,128,10,3516,6922
runs,random_mixed_runs,1000,128,11,3729,7307
runs,random_mixed_runs,1000,128,12,4056,7902
runs,random_mixed_runs,1000,128,13,4344,8111
runs,random_mixed_runs,1000,128,14,3882,7274
runs,random_mixed_runs,1000,128,15,3502,7285
runs,random_mixed_runs,1000,128,16,3747,7527
runs,random_mixed_runs,1000,128,17,3841,7660
runs,random_mixed_runs,1000,128,18,4290,8453
runs,random_mixed_runs,1000,128,19,3578,7031
runs,random_mixed_runs,1000,128,20,3528,6712
runs,random_mixed_runs,1000,128,21,4223,8310
runs,random_mixed_runs,1000,128,22,4076,8144
runs,random_mixed_runs,1000,128,23,3410,20125
runs,random_mixed_runs,1000,128,24,4099,8233
runs,random_mixed_runs,1000,128,25,3916,7725
runs,random_mixed_runs,1000,128,26,4153,7869
runs,random_mixed_runs,1000,128,27,3789,7362
runs,random_mixed_runs,1000,128,28,3829,7472
runs,random_mixed_runs,1000,128,29,3749,7175
vanilla,full_random,5000,128,0,55453,284559
vanilla,full_random,5000,128,1,55484,281065
vanilla,full_random,5000,128,2,55494,282466
vanilla,full_random,5000,128,3,55450,308034
vanilla,full_random,5000,128,4,55529,281176
vanilla,full_random,5000,128,5,55484,277451
vanilla,full_random,5000,128,6,55505,291018
vanilla,full_random,5000,128,7,55488,277076
vanilla,full_random,5000,128,8,55548,261460
vanilla,full_random,5000,128,9,55433,263322
vanilla,full_random,5000,128,10,55551,302479
vanilla,full_random,5000,128,11,55542,279060
