variant,pattern,n,max_run_len,iter,comparisons,time_ns
runs,random_desc_runs,100000,64,21,1090330,2024593
runs,random_desc_runs,100000,64,22,1091481,2123770
runs,random_desc_runs,100000,64,23,1094759,2202167
runs,random_desc_runs,100000,64,24,1091745,1847102
runs,random_desc_runs,100000,64,25,1094218,1977137
runs,random_desc_runs,100000,64,26,1092495,1800505
runs,random_desc_runs,100000,64,27,1090997,2120596
runs,random_desc_runs,100000,64,28,1092006,2105266
runs,random_desc_runs,100000,64,29,1093394,1796824
vanilla,random_mixed_runs,100000,64,0,1343703,2474466
vanilla,random_mixed_runs,100000,64,1,1342592,2349291
vanilla,random_mixed_runs,100000,64,2,1341652,2356664
vanilla,random_mixed_runs,100000,64,3,1342290,2189719
vanilla,random_mixed_runs,100000,64,4,1342319,2283010
vanilla,random_mixed_runs,100000,64,5,1343573,2688987
vanilla,random_mixed_runs,100000,64,6,1345295,2935624
vanilla,random_mixed_runs,100000,64,7,1344523,3082808
vanilla,random_mixed_runs,100000,64,8,1344551,2944396
vanilla,random_mixed_runs,100000,64,9,1344329,2506747
vanilla,random_mixed_runs,100000,64,10,1340632,2247844
vanilla,random_mixed_runs,100000,64,11,1342405,2707558
vanilla,random_mixed_runs,100000,64,12,1342857,3042361
vanilla,random_mixed_runs,100000,64,13,1342447,2876651
vanilla,random_mixed_runs,100000,64,14,1341924,2373503
vanilla,random_mixed_runs,100000,64,15,1342010,2289755
vanilla,random_mixed_runs,100000,64,16,1340784,2192970
vanilla,random_mixed_runs,100000,64,17,1342254,2427461
vanilla,random_mixed_runs,100000,64,18,1340113,2252262
vanilla,random_mixed_runs,100000,64,19,1345285,2249993
vanilla,random_mixed_runs,100000,64,20,1344399,2577048
vanilla,random_mixed_runs,100000,64,21,1346658,2382816
vanilla,random_mixed_runs,100000,64,22,1343236,2594648
vanilla,random_mixed_runs,100000,64,23,1347525,2383489
vanilla,random_mixed_runs,100000,64,24,1344037,2314739
vanilla,random_mixed_runs,100000,64,25,1343708,2337795
vanilla,random_mixed_runs,100000,64,26,1343794,2402025
vanilla,random_mixed_runs,100000,64,27,1346740,2390949
vanilla,random_mixed_runs,100000,64,28,1343892,2644882
vanilla,random_mixed_runs,100000,64,29,1343386,3026822
runs,random_mixed_runs,100000,64,0,1134743,2278415
runs,random_mixed_runs,100000,64,1,1133221,2202833
runs,random_mixed_runs,100000,64,2,1130861,1972200
runs,random_mixed_runs,100000,64,3,1128405,2266270
runs,random_mixed_runs,100000,64,4,1128150,2228104
runs,random_mixed_runs,100000,64,5,1133150,2265521
runs,random_mixed_runs,100000,64,6,1132782,2266998
runs,random_mixed_runs,100000,64,7,1133192,2207793
runs,random_mixed_runs,100000,64,8,1129419,2117785
runs,random_mixed_runs,100000,64,9,1129194,1876582
runs,random_mixed_runs,100000,64,10,1133367,1799601
runs,random_mixed_runs,100000,64,11,1128773,1885730
runs,random_mixed_runs,100000,64,12,1127302,1863864
runs,random_mixed_runs,100000,64,13,1136620,1887857
runs,random_mixed_runs,100000,64,14,1130041,1784723
runs,random_mixed_runs,100000,64,15,1129434,1876252
runs,random_mixed_runs,100000,64,16,1127301,2081163
runs,random_mixed_runs,100000,64,17,1136188,2270601
runs,random_mixed_runs,100000,64,18,1134594,2257310
runs,random_mixed_runs,100000,64,19,1133032,2398278
runs,random_mixed_runs,100000,64,20,1134042,2254952
runs,random_mixed_runs,100000,64,21,1136804,2352740
runs,random_mixed_runs,100000,64,22,1133346,2329485
runs,random_mixed_runs,100000,64,23,1136941,2228590
runs,random_mixed_runs,100000,64,24,1135352,2284532
runs,random_mixed_runs,100000,64,25,1135075,2272728
runs,random_mixed_runs,100000,64,26,1131924,2312624
runs,random_mixed_runs,100000,64,27,1134552,2016360
runs,random_mixed_runs,100000,64,28,1136685,1953860
runs,random_mixed_runs,100000,64,29,1135133,2176155
